1350,     Lifeboat,     /boardgame/4174/lifeboat, 6.147, 6.43, 1452, 2002, 4,     6, 6, 13, 60, True, False, False, False, False, False, False, False, False, False, True, True, False, True, False,     <(Bluffing)><(Card Game)><(Humor)><(Nautical)><(Negotiation)><(Party Game)><(Travel)>,    <(Party Games)>,     <(Hand Management)><(Partnerships)><(Player Elimination)><(Secret Unit Deployment)><(Set Collection)><(Trading)><(Variable Player Powers)>
1351,     Deadwood,     /boardgame/96713/deadwood, 6.146, 6.53, 1114, 2011, 2,     5,   ?, 13, 60, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False,     <(American West)><(City Building)>,    <(Family Games)><(Strategy Games)>,     <(Dice Rolling)><(Worker Placement)>
1352,     Rise of the Luftwaffe,     /boardgame/1372/rise-luftwaffe, 6.146, 7.07, 442, 1993, 2,     8, 2, 12, 20, True, True, False, False, False, False, False, False, True, False, False, False, False, False, False,     <(Aviation / Flight)><(Card Game)><(Wargame)><(World War II)>,    <(Wargames)>,     <(Campaign / Battle Card Driven)>
1353,     Zero!,     /boardgame/2247/zero, 6.145, 6.93, 526, 2001, 2,     10, 2, 12, 60, True, True, False, False, False, False, False, False, True, False, False, False, False, False, False,     <(Aviation / Flight)><(Card Game)><(Wargame)><(World War II)>,    <(Wargames)>,     <(Campaign / Battle Card Driven)><(Hand Management)>
1354,     Khronos,     /boardgame/25674/khronos, 6.145, 6.43, 1466, 2006, 2,     5, 4, 10, 90, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False,     <(City Building)><(Fantasy)><(Medieval)><(Territory Building)>,    <(Strategy Games)>,     <(Area Control / Area Influence)><(Hand Management)><(Tile Placement)>
1355,     Triumph of Chaos,     /boardgame/15826/triumph-chaos, 6.144, 7.62, 283, 2005, 2, 2, 2, 12, 360, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False,     <(Civil War)><(Political)><(Wargame)>,    <(Wargames)>,     <(Campaign / Battle Card Driven)><(Hand Management)><(Point to Point Movement)><(Simulation)>
1356,     Cockroach Poker,     /boardgame/11971/cockroach-poker, 6.144, 6.34, 2399, 2004, 2,     6, 4, 8, 20, True, False, False, False, False, False, False, False, False, False, True, True, False, False, False,     <(Bluffing)><(Card Game)><(Party Game)>,    <(Party Games)>,     <(Hand Management)><(Set Collection)>
1357,     18EU,     /boardgame/5684/18eu, 6.144, 7.59, 268, 2001, 2,     6,   ?, 14, 300, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False,     <(Economic)><(Negotiation)><(Print & Play)><(Trains)><(Transportation)>,    <(Strategy Games)>,     <(Auction/Bidding)><(Route/Network Building)><(Stock Holding)><(Tile Placement)>
1358,     Clippers,     /boardgame/3128/clippers, 6.144, 6.65, 817, 2002, 2,     5, 5, 10, 90, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False,     <(Economic)><(Nautical)>,    <(Strategy Games)>,     <(Route/Network Building)>
1359,     The Agents,     /boardgame/141932/agents, 6.144, 6.71, 843, 2013, 2,     5, 3, 8, 30, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False,     <(Card Game)><(Spies/Secret Agents)>,    <(Strategy Games)>,     <(Hand Management)>
1360,     Volldampf,     /boardgame/1338/volldampf, 6.144, 6.88, 533, 2001, 2,     6,   ?, 12, 90, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False,     <(Trains)>,    <(Strategy Games)>,     <(Auction/Bidding)><(Pick-up and Deliver)><(Tile Placement)>
1361,     Munchkin Cthulhu,     /boardgame/25071/munchkin-cthulhu, 6.144, 6.4, 2862, 2007, 3,     6, 4, 10, 90, True, False, False, False, False, True, False, False, False, False, False, False, False, True, False,     <(Card Game)><(Fighting)><(Horror)><(Humor)>,    <(Party Games)><(Thematic Games)>,     <(Dice Rolling)><(Trading)><(Variable Player Powers)>
1362,     Caesar at Alesia,     /boardgame/1430/caesar-alesia, 6.142, 7.07, 464, 1976, 2,     4, 2, 12, 360, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False,     <(Ancient)><(Wargame)>,    <(Wargames)>,     <(Dice Rolling)><(Hex-and-Counter)>
1363,     King's Forge,     /boardgame/126996/kings-forge, 6.142, 7.31, 412, 2014, 2,     4, 3, 14, 60, False, False, True, False, False, False, False, False, False, True, False, False, False, False, False,     <(Dice)><(Fantasy)><(Industry / Manufacturing)>,    <(Family Games)><(Strategy Games)>,     <(Deck / Pool Building)><(Dice Rolling)><(Pattern Building)>
1364,     Bombay,     /boardgame/40214/bombay, 6.141, 6.47, 1250, 2009, 2,     5, 4, 10, 45, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False,     <(Economic)><(Transportation)>,    <(Family Games)><(Strategy Games)>,     <(Action Point Allowance System)><(Pick-up and Deliver)><(Point to Point Movement)><(Set Collection)>
1365,     Wellington,     /boardgame/11265/wellington, 6.141, 6.93, 515, 2005, 2,     4, 4, 12, 180, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False,     <(Napoleonic)><(Wargame)>,    <(Wargames)>,     <(Campaign / Battle Card Driven)><(Point to Point Movement)>
1366,     Telestrations: 12 Player Party Pack,     /boardgame/153016/telestrations-12-player-party-pack, 6.141, 8.02, 223, 2011, 4,     12, 8, 12, ?, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False,     <(Party Game)>,     ,     <(Line Drawing)><(Paper-and-Pencil)>
1367,     Uruk: Wiege der Zivilisation,     /boardgame/38797/uruk-wiege-der-zivilisation, 6.14, 6.82, 576, 2008, 2,     4,   ?, 12, 60, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False,     <(Card Game)><(Civilization)>,    <(Strategy Games)>,     <(Action Point Allowance System)><(Auction/Bidding)><(Card Drafting)><(Hand Management)>
1368,     Gobblet,     /boardgame/2266/gobblet, 6.14, 6.57, 1051, 2000, 2, 2,   ?, 7, 20, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False,     <(Abstract Strategy)><(Memory)>,    <(Abstract Games)>,     <(Pattern Building)><(Pattern Recognition)>
1369,     Colonia,     /boardgame/56707/colonia, 6.14, 6.58, 920, 2009, 3,     6, 4, 12, 120, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False,     <(Economic)><(Medieval)>,    <(Strategy Games)>,     <(Auction/Bidding)><(Set Collection)><(Voting)><(Worker Placement)>
1370,     Nightfall: The Coldest War,     /boardgame/113927/nightfall-coldest-war, 6.14, 7.55, 278, 2012, 2,     5, 2, 12, 45, True, False, True, False, False, True, False, False, False, False, False, False, False, False, False,     <(Card Game)><(Fantasy)><(Fighting)><(Horror)><(Zombies)>,    <(Strategy Games)>,     <(Card Drafting)><(Deck / Pool Building)><(Hand Management)>
1371,     Shanghaien,     /boardgame/34320/shanghaien, 6.139, 6.65, 826, 2008, 2, 2, 2, 8, 20, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False,     <(Pirates)>,    <(Family Games)>,     <(Dice Rolling)><(Set Collection)>
1372,     Resident Evil Deck Building Game,     /boardgame/79073/resident-evil-deck-building-game, 6.139, 6.59, 1195, 2010, 1,     4, 4, 13, 30, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False,     <(Card Game)><(Horror)><(Video Game Theme)><(Zombies)>,    <(Customizable Games)>,     <(Card Drafting)><(Deck / Pool Building)><(Variable Player Powers)>
1373,     PAX,     /boardgame/101020/pax, 6.138, 6.85, 542, 2011, 1,     4, 4, 10, 30, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False,     <(Ancient)><(Card Game)>,    <(Strategy Games)>,     <(Area Control / Area Influence)><(Card Drafting)><(Hand Management)><(Set Collection)>
1374,     Rummikub,     /boardgame/811/rummikub, 6.138, 6.25, 5907, 1977, 2,     4, 4, 8, 60, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False,     <(Abstract Strategy)><(Number)>,    <(Family Games)>,     <(Set Collection)><(Tile Placement)>
1375,     Rum & Pirates,     /boardgame/19948/rum-pirates, 6.137, 6.44, 1395, 2006, 2,     5, 4, 9, 60, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False,     <(Dice)><(Miniatures)><(Pirates)>,    <(Family Games)>,     <(Action Point Allowance System)><(Dice Rolling)><(Modular Board)>
1376,     A Game of Thrones Collectible Card Game,     /boardgame/4286/game-thrones-collectible-card-game, 6.137, 6.94, 567, 2002, 2,     5, 2, ?, 30, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False,     <(Card Game)><(Collectible Components)><(Fantasy)><(Novel-based)>,    <(Customizable Games)>,     <(Hand Management)>
1377,     Wise and Otherwise,     /boardgame/2652/wise-and-otherwise, 6.137, 6.75, 710, 1997, 2,     6, 6, 12, 45, False, False, False, False, False, False, False, False, False, False, True, True, False, False, False,     <(Bluffing)><(Party Game)>,    <(Party Games)>,     <(Simultaneous Action Selection)><(Voting)>
1378,     Masques,     /boardgame/65673/masques, 6.137, 6.68, 759, 2010, 2,     4, 3, 13, 45, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False,     <(Card Game)><(Political)><(Renaissance)>,    <(Family Games)>,     <(Area Control / Area Influence)><(Card Drafting)><(Hand Management)><(Memory)>
1379,     DAK2,     /boardgame/12234/dak2, 6.137, 8.24, 216, 2004, 1,     2, 2, 14, 360, False, True, False, False, False, False, False, False, True, False, False, False, False, False, False,     <(Wargame)><(World War II)>,    <(Wargames)>,     <(Dice Rolling)><(Hex-and-Counter)><(Simulation)>
1380,     Ponte del Diavolo,     /boardgame/27172/ponte-del-diavolo, 6.136, 6.66, 769, 2007, 2, 2, 2, 10, 25, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False,     <(Abstract Strategy)><(Territory Building)>,    <(Abstract Games)>,     <(Tile Placement)>
1381,     Escape from Atlantis,     /boardgame/24037/escape-atlantis, 6.136, 6.56, 982, 1986, 2,     4, 4, 8, 60, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False,     <(Adventure)><(Nautical)>,    <(Family Games)>,     <(Modular Board)>
1382,     Opera,     /boardgame/42743/opera, 6.136, 6.65, 818, 2009, 2,     4, 4, 12, 90, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False,     <(Economic)><(Music)><(Renaissance)>,    <(Strategy Games)>,     <(Auction/Bidding)><(Commodity Speculation)><(Time Track)><(Trading)><(Variable Phase Order)>
1383,     Case Blue,     /boardgame/29285/case-blue, 6.135, 8.25, 221, 2007, 1,     2, 2, 12, ?, False, True, False, False, False, False, False, False, True, False, False, False, False, False, False,     <(Wargame)><(World War II)>,    <(Wargames)>,     <(Dice Rolling)><(Hex-and-Counter)><(Simulation)>
1384,     Dungeon Roll,     /boardgame/138788/dungeon-roll, 6.135, 6.29, 3350, 2013, 1,     4, 2, 8, 15, False, False, True, False, False, True, False, False, False, True, False, False, False, False, False,     <(Dice)><(Fantasy)><(Fighting)>,    <(Family Games)>,     <(Dice Rolling)><(Hand Management)><(Press Your Luck)><(Variable Player Powers)>
1385,     Micropul,     /boardgame/10660/micropul, 6.135, 6.83, 599, 2004, 1,     2, 2, 9, 30, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False,     <(Abstract Strategy)><(Print & Play)>,    <(Abstract Games)>,     <(Hand Management)><(Modular Board)><(Pattern Building)><(Pattern Recognition)><(Tile Placement)>
1386,     Tycoon,     /boardgame/267/tycoon, 6.135, 6.82, 585, 1998, 2,     4,   ?, 10, 90, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False,     <(Economic)>,    <(Strategy Games)>,     <(Area Control / Area Influence)>
1387,     Dominare,     /boardgame/122889/dominare, 6.135, 6.96, 474, 2012, 2,     6, 4, 12, 120, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False,     <(Economic)><(Fantasy)><(Political)><(Renaissance)><(Territory Building)>,    <(Strategy Games)>,     <(Action Point Allowance System)><(Area Control / Area Influence)><(Card Drafting)><(Hand Management)>
1388,     Court of the Medici,     /boardgame/37208/court-medici, 6.134, 6.66, 740, 2009, 2, 2, 2, 12, 25, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False,     <(Card Game)><(Political)><(Renaissance)>,    <(Strategy Games)>,     <(Hand Management)>
1389,     Dos Rios,     /boardgame/9408/dos-rios, 6.134, 6.5, 1103, 2004, 2,     4, 2, 12, 60, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False,     <(Economic)><(Territory Building)>,    <(Strategy Games)>,     <(Modular Board)><(Worker Placement)>
1390,     VÃ¶luspÃ¡,     /boardgame/128554/voluspa, 6.133, 6.71, 701, 2012, 2,     5, 2, 10, 45, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False,     <(Abstract Strategy)><(Mythology)>,    <(Abstract Games)><(Family Games)>,     <(Hand Management)><(Tile Placement)>
1391,     Battle For Souls,     /boardgame/123160/battle-souls, 6.132, 7.53, 352, 2013, 1,     4, 2, 14, 60, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False,     <(Card Game)><(Religious)>,    <(Thematic Games)>,     <(Deck / Pool Building)><(Hand Management)><(Partnerships)><(Press Your Luck)><(Set Collection)>
1392,     Struggle for Rome,     /boardgame/25234/struggle-rome, 6.132, 6.5, 1086, 2006, 3,     4, 4, 10, 120, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False,     <(Ancient)><(Civilization)>,    <(Strategy Games)>,     <(Area Movement)><(Trading)>
1393,     Rail Baron,     /boardgame/420/rail-baron, 6.131, 6.55, 1251, 1977, 3,     6,   ?, 10, 240, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False,     <(Economic)><(Trains)><(Transportation)>,    <(Strategy Games)>,     <(Roll / Spin and Move)>
1394,     Entdecker,     /boardgame/200/entdecker, 6.131, 6.49, 1131, 1996, 2,     4, 3, 10, 60, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False,     <(Exploration)>,    <(Family Games)><(Strategy Games)>,     <(Area Control / Area Influence)><(Modular Board)><(Tile Placement)>
1395,     Star Trek: Expeditions,     /boardgame/79131/star-trek-expeditions, 6.131, 6.54, 1081, 2011, 1,     4,   ?, 14, 60, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False,     <(Adventure)><(Movies / TV / Radio theme)><(Science Fiction)>,    <(Thematic Games)>,     <(Co-operative Play)><(Variable Player Powers)>
1396,     Leader 1: Hell of the North,     /boardgame/83040/leader-1-hell-north, 6.13, 7.87, 235, 2011, 2,     10, 3, 14, 45, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False,     <(Racing)><(Sports)>,    <(Strategy Games)><(Thematic Games)>,     <(Modular Board)><(Simulation)>
1397,     Dust Tactics: Revised Core Set,     /boardgame/101786/dust-tactics-revised-core-set, 6.13, 7.71, 297, 2011, 2,     4,   ?, 14, 45, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False,     <(Miniatures)><(Science Fiction)><(World War II)>,    <(Wargames)>,     <(Action Point Allowance System)><(Dice Rolling)><(Modular Board)>
1398,     Leaping Lemmings,     /boardgame/29687/leaping-lemmings, 6.13, 6.53, 983, 2010, 2,     6, 4, 10, 60, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False,     <(Animals)><(Humor)><(Racing)>,    <(Family Games)>,     <(Dice Rolling)><(Hand Management)><(Hex-and-Counter)>
1399,     Terra Nova,     /boardgame/20022/terra-nova, 6.13, 6.44, 1265, 2006, 2,     4, 2, 13, 45, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False,     <(Abstract Strategy)><(Territory Building)>,    <(Abstract Games)>,     <(Area Control / Area Influence)><(Area Enclosure)><(Grid Movement)>
1400,     Lords of Scotland,     /boardgame/67888/lords-scotland, 6.129, 6.8, 586, 2010, 2,     5,   ?, 12, 35, True, False, False, False, False, True, False, False, False, False, False, False, False, False, False,     <(Card Game)><(Fighting)><(Medieval)>,    <(Family Games)><(Strategy Games)>,     <(Hand Management)>
1401,     Coyote,     /boardgame/8172/coyote, 6.128, 6.61, 830, 2003, 2,     6, 6, 8, 20, True, False, False, False, False, False, False, False, False, False, True, True, False, False, False,     <(Bluffing)><(Card Game)><(Deduction)><(Party Game)>,    <(Party Games)>,     
1403,     Ruhrschifffahrt 1769-1890,     /boardgame/130390/ruhrschifffahrt-1769-1890, 6.127, 7.42, 297, 2012, 2,     4, 3, 12, 120, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False,     <(Economic)><(Industry / Manufacturing)><(Nautical)><(Transportation)>,    <(Strategy Games)>,     <(Pick-up and Deliver)><(Worker Placement)>
1404,     Ruse & Bruise,     /boardgame/24509/ruse-bruise, 6.126, 6.44, 1386, 2006, 2,     6,   ?, 8, 30, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False,     <(Card Game)><(Medieval)>,    <(Family Games)>,     
1405,     Ace of Aces: Powerhouse Series,     /boardgame/7104/ace-aces-powerhouse-series, 6.125, 7.19, 381, 1981, 2, 2, 2, 12, 20, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False,     <(Aviation / Flight)><(Wargame)><(World War I)>,    <(Wargames)>,     <(Simulation)><(Simultaneous Action Selection)>
1406,     Raj,     /boardgame/175/raj, 6.125, 6.45, 1238, 1988, 2,     5, 5, 8, 20, True, False, False, False, False, False, False, False, False, False, False, True, True, False, False,     <(Animals)><(Bluffing)><(Card Game)>,    <(Family Games)>,     <(Simultaneous Action Selection)>
1407,     Slide 5,     /boardgame/31503/slide-5, 6.124, 6.55, 909, 2007, 2,     10, 5, 8, 30, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False,     <(Card Game)>,    <(Family Games)>,     <(Simultaneous Action Selection)>
1408,     King Me!,     /boardgame/7806/king-me, 6.124, 6.38, 1661, 1998, 3,     6, 5, 8, 30, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False,     <(Bluffing)><(Deduction)><(Renaissance)>,    <(Family Games)>,     <(Voting)>
1409,     HeroQuest Advanced Quest,     /boardgame/22192/heroquest-advanced-quest, 6.124, 7.2, 456, 1990, 2,     5, 5, 10, 90, False, False, True, False, False, True, False, False, False, False, False, False, False, False, False,     <(Adventure)><(Exploration)><(Fantasy)><(Fighting)>,    <(Thematic Games)>,     <(Role Playing)>
1410,     Geistesblitz 2.0,     /boardgame/118705/geistesblitz-20, 6.123, 6.95, 483, 2012, 2,     8, 4, 8, 30, True, False, False, False, True, False, False, False, False, False, False, False, False, False, True,     <(Action / Dexterity)><(Card Game)><(Children's Game)><(Real-time)>,    <(Family Games)><(Party Games)>,     <(Pattern Recognition)>
1411,     The Burning Blue,     /boardgame/17394/burning-blue, 6.122, 7.64, 282, 2006, 2, 2, 2, 12, 300, False, True, False, False, False, False, False, False, True, False, False, False, False, False, False,     <(Aviation / Flight)><(Wargame)><(World War II)>,    <(Wargames)>,     <(Dice Rolling)><(Hex-and-Counter)>
1412,     City Tycoon,     /boardgame/104994/city-tycoon, 6.122, 6.68, 679, 2011, 2,     5, 3, 14, 60, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False,     <(City Building)><(Economic)>,    <(Strategy Games)>,     <(Card Drafting)><(Pattern Building)><(Tile Placement)>
1413,     Grimoire,     /boardgame/73863/grimoire, 6.122, 6.57, 908, 2010, 2,     5, 4, 12, 30, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False,     <(Card Game)><(Mythology)>,    <(Family Games)><(Strategy Games)>,     <(Card Drafting)><(Set Collection)><(Simultaneous Action Selection)>
1414,     Snake Oil,     /boardgame/113289/snake-oil, 6.122, 6.84, 568, 2010, 3,     10, 5, 10, 30, True, False, False, False, False, False, False, False, False, False, True, False, False, False, False,     <(Card Game)><(Party Game)>,    <(Party Games)>,     
1415,     Thunderstone: Starter Set,     /boardgame/140951/thunderstone-starter-set, 6.12, 7.24, 363, 2013, 2,     5,   ?, 12, 45, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False,     <(Card Game)><(Fantasy)>,     ,     <(Card Drafting)><(Deck / Pool Building)><(Hand Management)>
1416,     The Thief of Baghdad,     /boardgame/22278/thief-baghdad, 6.12, 6.46, 1218, 2006, 2,     4, 3, 8, 45, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False,     <(Arabian)>,    <(Family Games)>,     <(Area Movement)><(Hand Management)>
1417,     Magna Grecia,     /boardgame/5419/magna-grecia, 6.119, 6.62, 759, 2003, 2,     4, 4, 12, 90, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False,     <(Ancient)><(Territory Building)>,    <(Strategy Games)>,     <(Route/Network Building)><(Tile Placement)>
1418,     Panzer Leader,     /boardgame/2639/panzer-leader, 6.119, 6.54, 1156, 1974, 2, 2, 2, 12, 90, False, True, False, False, False, False, False, False, True, False, False, False, False, False, False,     <(Wargame)><(World War II)>,    <(Wargames)>,     <(Hex-and-Counter)>
1419,     MIL (1049),     /boardgame/105187/mil-1049, 6.118, 6.91, 511, 2011, 2,     5, 4, 12, 90, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False,     <(Medieval)>,    <(Strategy Games)>,     <(Area Control / Area Influence)><(Auction/Bidding)><(Worker Placement)>
1420,     Bus,     /boardgame/552/bus, 6.118, 6.78, 570, 1999, 3,     5, 4, 14, 120, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False,     <(Transportation)>,    <(Strategy Games)>,     <(Pick-up and Deliver)><(Worker Placement)>
1421,     Rhino Hero,     /boardgame/91514/rhino-hero, 6.118, 6.94, 464, 2011, 2,     5, 3, 5, 10, False, False, False, False, True, False, False, False, False, False, False, False, False, False, True,     <(Action / Dexterity)><(Children's Game)>,    <(Children's Games)><(Family Games)>,     
1422,     Ascension: Apprentice Edition,     /boardgame/145633/ascension-apprentice-edition, 6.117, 7.39, 312, 2013, 2, 2,   ?, 13, 30, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False,     <(Card Game)><(Fantasy)>,     ,     <(Card Drafting)><(Deck / Pool Building)><(Hand Management)>
1423,     Mystery Rummy: Murders in the Rue Morgue,     /boardgame/371/mystery-rummy-murders-rue-morgue, 6.117, 6.74, 614, 1999, 2,     4, 2, 8, 30, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False,     <(Card Game)><(Murder/Mystery)>,    <(Family Games)>,     <(Hand Management)><(Set Collection)>
1424,     If Wishes Were Fishes!,     /boardgame/25584/if-wishes-were-fishes, 6.117, 6.53, 969, 2007, 2,     5, 3, 10, 45, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False,     <(Animals)>,    <(Family Games)><(Strategy Games)>,     <(Card Drafting)><(Commodity Speculation)><(Hand Management)>
1425,     Formula Motor Racing,     /boardgame/635/formula-motor-racing, 6.117, 6.38, 1511, 1995, 3,     6, 6, 8, 20, True, False, False, False, False, False, False, False, False, True, False, False, False, False, False,     <(Card Game)><(Dice)><(Racing)>,    <(Family Games)>,     <(Dice Rolling)><(Hand Management)>
1426,     Lectio,     /boardgame/19184/lectio, 6.116, 6.91, 484, 2004, 3,     5,   ?, 8, 20, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False,     ,    <(Family Games)><(Strategy Games)>,     <(Hand Management)>
1427,     Province,     /boardgame/154259/province, 6.116, 6.74, 629, 2014, 2, 2, 2, 13, 25, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False,     <(City Building)>,    <(Strategy Games)>,     <(Worker Placement)>
1429,     Monopoly Deal Card Game,     /boardgame/40398/monopoly-deal-card-game, 6.116, 6.28, 3907, 2008, 2,     5,   ?, 8, 15, True, False, False, True, False, False, False, False, False, False, False, False, False, False, False,     <(Card Game)><(Economic)>,    <(Family Games)>,     <(Hand Management)><(Set Collection)>
1430,     British Rails,     /boardgame/2689/british-rails, 6.114, 6.87, 550, 1984, 2,     6, 3, 12, 180, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False,     <(Economic)><(Trains)><(Transportation)>,    <(Strategy Games)>,     <(Crayon Rail System)><(Pick-up and Deliver)><(Route/Network Building)>
1431,     Il Principe,     /boardgame/19650/il-principe, 6.113, 6.5, 1028, 2005, 2,     5, 4, 10, 60, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False,     <(City Building)><(Renaissance)>,    <(Strategy Games)>,     <(Area Control / Area Influence)><(Auction/Bidding)><(Hand Management)><(Set Collection)>
1432,     VivaJava: The Coffee Game: The Dice Game,     /boardgame/139899/vivajava-coffee-game-dice-game, 6.113, 7.26, 341, 2014, 1,     4, 3, 10, 30, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False,     <(Dice)>,    <(Family Games)>,     <(Dice Rolling)><(Modular Board)><(Press Your Luck)>
1433,     Three-Dragon Ante,     /boardgame/20806/three-dragon-ante, 6.112, 6.48, 1214, 2005, 2,     6, 5, 12, 20, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False,     <(Card Game)><(Fantasy)>,    <(Family Games)>,     <(Betting/Wagering)><(Hand Management)>
1434,     Full Thrust,     /boardgame/3893/full-thrust, 6.111, 7.21, 361, 1992, 2,     6, 2, 12, 120, False, True, False, False, False, False, False, True, False, False, False, False, False, False, False,     <(Miniatures)><(Science Fiction)><(Wargame)>,    <(Thematic Games)><(Wargames)>,     <(Action / Movement Programming)><(Dice Rolling)><(Simultaneous Action Selection)><(Variable Player Powers)>
1435,     Stonewall Jackson's Way,     /boardgame/4211/stonewall-jacksons-way, 6.111, 7.56, 278, 1992, 1,     2, 2, 12, 180, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False,     <(American Civil War)><(Wargame)>,    <(Wargames)>,     <(Hex-and-Counter)>
1436,     Cable Car,     /boardgame/58602/cable-car, 6.111, 6.71, 625, 2009, 2,     6, 4, 8, 45, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False,     ,    <(Family Games)>,     <(Route/Network Building)><(Stock Holding)><(Tile Placement)>
1437,     Pocket Battles: Celts vs. Romans,     /boardgame/42898/pocket-battles-celts-vs-romans, 6.111, 6.55, 942, 2009, 2, 2, 2, 8, 30, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False,     <(Ancient)><(Wargame)>,    <(Wargames)>,     <(Area Movement)><(Dice Rolling)>
1438,     Here Come the Rebels,     /boardgame/4212/here-come-rebels, 6.11, 7.56, 263, 1993, 2, 2, 2, 12, 180, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False,     <(American Civil War)><(Wargame)>,    <(Wargames)>,     <(Dice Rolling)><(Hex-and-Counter)>
1439,     Battle for Germany,     /boardgame/3986/battle-germany, 6.109, 7.05, 405, 1975, 2,     4, 2, 12, 180, False, True, False, False, False, False, False, False, True, False, False, False, False, False, False,     <(Wargame)><(World War II)>,    <(Wargames)>,     <(Dice Rolling)><(Hex-and-Counter)><(Simulation)>
1440,     GoldbrÃ¤u,     /boardgame/12632/goldbrau, 6.109, 6.46, 1126, 2004, 3,     4, 4, 10, 60, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False,     <(Economic)>,    <(Strategy Games)>,     <(Area Control / Area Influence)><(Simultaneous Action Selection)><(Stock Holding)>
1441,     Guderian's Blitzkrieg II,     /boardgame/13532/guderians-blitzkrieg-ii, 6.109, 8.24, 187, 2001, 2, 2, 2, 12, 4500, False, True, False, False, False, False, False, False, True, False, False, False, False, False, False,     <(Wargame)><(World War II)>,    <(Wargames)>,     <(Dice Rolling)><(Hex-and-Counter)><(Simulation)>
1442,     Ascension: Realms Unraveled,     /boardgame/157026/ascension-realms-unraveled, 6.109, 8.03, 205, 2014, 1,     4, 2, 13, 30, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False,     <(Card Game)><(Fantasy)>,     ,     <(Card Drafting)><(Deck / Pool Building)><(Hand Management)>
1443,     BraveRats,     /boardgame/112373/braverats, 6.109, 6.75, 588, 2011, 2, 2, 2, 10, 5, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False,     <(Card Game)><(Fantasy)>,    <(Family Games)>,     <(Simultaneous Action Selection)>
